"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.313029275E1,-1.497160149E1,-2.592509270E1,-2.507762909E1,3.905312744E1
2.314028675E1,-1.510335541E1,-2.569881058E1,-2.523106766E1,3.905313028E1
2.315031075E1,-1.520891285E1,-2.554228210E1,-2.532642365E1,3.905312971E1
2.316031875E1,-1.516339874E1,-2.542495346E1,-2.547135544E1,3.905312878E1
2.317032775E1,-1.504562664E1,-2.531053162E1,-2.565449142E1,3.905312820E1
2.318033775E1,-1.489199829E1,-2.522209358E1,-2.583062363E1,3.905312708E1
2.319034575E1,-1.474836540E1,-2.514894295E1,-2.598390388E1,3.905312887E1
2.320035575E1,-1.463023758E1,-2.510166931E1,-2.609615135E1,3.905312752E1
2.321036375E1,-1.453265572E1,-2.510093307E1,-2.615132904E1,3.905312963E1
2.322037175E1,-1.444027710E1,-2.511405945E1,-2.618987083E1,3.905312944E1
2.323038175E1,-1.441425514E1,-2.513886833E1,-2.618040276E1,3.905312972E1
2.324039075E1,-1.442549324E1,-2.516012955E1,-2.615377426E1,3.905312897E1
2.325039875E1,-1.446265984E1,-2.516893005E1,-2.612476540E1,3.905312966E1
2.326040775E1,-1.440802479E1,-2.521911049E1,-2.610655212E1,3.905312761E1
2.327041675E1,-1.444143009E1,-2.519535255E1,-2.611103439E1,3.905312805E1
2.328042475E1,-1.445073414E1,-2.515617561E1,-2.614364052E1,3.905312828E1
2.329043475E1,-1.444207764E1,-2.510719872E1,-2.619545364E1,3.905312824E1
2.330044375E1,-1.442042351E1,-2.505219650E1,-2.625996399E1,3.905312884E1
2.331045175E1,-1.438176250E1,-2.499185944E1,-2.633853912E1,3.905312758E1
2.332046175E1,-1.431507587E1,-2.495017815E1,-2.641427612E1,3.905312753E1
2.333047075E1,-1.427814484E1,-2.490708733E1,-2.647486496E1,3.905312911E1
2.334047875E1,-1.425564957E1,-2.488278198E1,-2.650981903E1,3.905312905E1
2.335048775E1,-1.424283218E1,-2.487516785E1,-2.652384949E1,3.905312837E1
2.336049775E1,-1.423036957E1,-2.487566948E1,-2.653006935E1,3.905312958E1
2.337050575E1,-1.422175217E1,-2.487665367E1,-2.653376770E1,3.905312998E1
2.338051575E1,-1.415109921E1,-2.488829231E1,-2.656061363E1,3.905312919E1
2.339052475E1,-1.413618374E1,-2.488191605E1,-2.657452774E1,3.905312998E1
2.340053275E1,-1.411263847E1,-2.486985016E1,-2.659832382E1,3.905312845E1
2.341054175E1,-1.407608032E1,-2.485033607E1,-2.663590813E1,3.905312845E1
2.342055075E1,-1.402157974E1,-2.482539749E1,-2.668785858E1,3.905312862E1
2.343055875E1,-1.389678097E1,-2.482395554E1,-2.675439453E1,3.905312941E1
2.344056875E1,-1.379283237E1,-2.480836487E1,-2.682255745E1,3.905312767E1
2.345057775E1,-1.375814056E1,-2.478058624E1,-2.686601830E1,3.905312824E1
2.346058575E1,-1.372694111E1,-2.474548149E1,-2.691429138E1,3.905312852E1
2.347059575E1,-1.372693443E1,-2.473227310E1,-2.692643166E1,3.905312770E1
2.348060475E1,-1.372781944E1,-2.473835182E1,-2.692039490E1,3.905312713E1
2.349061275E1,-1.372169209E1,-2.477520561E1,-2.688961411E1,3.905313039E1
2.350062175E1,-1.367191601E1,-2.481131363E1,-2.688167191E1,3.905312863E1
2.351063175E1,-1.363775730E1,-2.484438324E1,-2.686847878E1,3.905312989E1
2.352063975E1,-1.355056000E1,-2.490950775E1,-2.685229492E1,3.905313042E1
2.353064975E1,-1.345306969E1,-2.497835159E1,-2.683735847E1,3.905312974E1
2.354065775E1,-1.334750557E1,-2.500921059E1,-2.686131668E1,3.905312859E1
2.355066575E1,-1.320245457E1,-2.504753685E1,-2.689726639E1,3.905312853E1
2.356067575E1,-1.302605820E1,-2.506819534E1,-2.696394348E1,3.905312866E1
2.357068475E1,-1.284434700E1,-2.507678604E1,-2.704301071E1,3.905312889E1
2.358069275E1,-1.266272354E1,-2.507726669E1,-2.712808228E1,3.905312689E1
2.359070175E1,-1.251252842E1,-2.507254791E1,-2.720203400E1,3.905312638E1
2.360071175E1,-1.240622997E1,-2.506345367E1,-2.725904465E1,3.905312750E1
2.361071975E1,-1.233330917E1,-2.505175018E1,-2.730286026E1,3.905312895E1
2.362072875E1,-1.223547935E1,-2.502561188E1,-2.737076378E1,3.905312938E1
2.363072075E1,-1.216869545E1,-2.501088142E1,-2.741396904E1,3.905313095E1
2.364072875E1,-1.208509445E1,-2.499427223E1,-2.746604347E1,3.905312659E1
2.365073775E1,-1.208509445E1,-2.499427223E1,-2.746604347E1,3.905312659E1
2.366073975E1,-1.187875748E1,-2.494920349E1,-2.759672546E1,3.905312907E1
2.367074775E1,-1.187875748E1,-2.494920349E1,-2.759672546E1,3.905312907E1
2.368075775E1,-1.153423119E1,-2.467583466E1,-2.798591805E1,3.905312937E1
2.369076875E1,-1.135887051E1,-2.451255989E1,-2.820030594E1,3.905312774E1
2.370077675E1,-1.118276310E1,-2.434722137E1,-2.841312027E1,3.905312769E1
2.371080875E1,-1.103032112E1,-2.419013023E1,-2.860623169E1,3.905312889E1
2.372079675E1,-1.090894890E1,-2.404063225E1,-2.877828598E1,3.905312931E1
2.373080475E1,-1.083878708E1,-2.390037727E1,-2.892126465E1,3.905312904E1
2.374083575E1,-1.170069599E1,-2.503476715E1,-2.503466988E1,3.728780697E1
2.375081775E1,-1.172417545E1,-2.495073700E1,-2.510746765E1,3.728780630E1
2.376082575E1,-1.176407528E1,-2.489771652E1,-2.514141655E1,3.728780741E1
2.377086275E1,-1.179895020E1,-2.487708282E1,-2.514549446E1,3.728780454E1
2.378085675E1,-1.181918716E1,-2.488451576E1,-2.512863159E1,3.728780545E1
2.379086475E1,-1.181918716E1,-2.488451576E1,-2.512863159E1,3.728780545E1
2.380088975E1,-1.183345222E1,-2.495211220E1,-2.505478096E1,3.728780690E1
